brand_id,brand_name,poi_id,name,address,province,city,district,adcode,lng_gcj02,lat_gcj02,type,typecode,tel,source_query,matched_keywords,poi_kind,store_location_type,raw_distance,scan_center_lng,scan_center_lat,scan_radius_m,source,crawl_date,is_frontend_store,is_after_sales,is_delivery,is_core_touchpoint,needs_review,review_reason,brand_poi_count,brand_district_poi_count,district_total_poi_count,brand_district_share,district_brand_rank
im_motors,智己,B0M6P7MADC,智己汽车,莘庄镇七莘路1507号莘庄维璟印象城,上海市,上海市,闵行区,310112,121.364102,31.130883,公司企业;公司企业;公司企业,170000,,智己汽车,智己,experience_store,office_or_entity,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,12,39,0.3077,2
im_motors,智己,B0K64SQLD7,智己汽车上海金桥体验中心,金桥镇川桥路350号,上海市,上海市,浦东新区,310115,121.605889,31.243522,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修,020000|030000,,智己汽车,智己,service_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,true,false,true,false,,48,10,42,0.2381,3
im_motors,智己,B0LANCXS0D,智己汽车上海东安路展厅,东安路239号(东安路地铁站4号口步行220米),上海市,上海市,徐汇区,310104,121.453958,31.19314,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修,020000|030000,021-33562042,智己汽车,智己,service_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,true,false,true,false,,48,3,10,0.3,2
im_motors,智己,B0IRNUUT00,智己汽车(上海普陀体验及交付中心),同普路1272号,上海市,上海市,普陀区,310107,121.368736,31.233036,汽车销售;汽车销售;汽车销售,020000,13761440060,智己汽车,智己,delivery_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,false,true,true,false,,48,2,10,0.2,2
im_motors,智己,B0L17592F6,智己汽车(上海万象城店),吴中路1599号,上海市,上海市,闵行区,310112,121.371155,31.171226,汽车销售;汽车销售;汽车销售,020000,18901863878;18964099073,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,12,39,0.3077,2
im_motors,智己,B0LUN567VK,智己汽车(上海荟聚Livat体验中心),荟聚Livat-LG1-B1B01铺,上海市,上海市,长宁区,310105,121.355575,31.221525,汽车销售;汽车销售;汽车销售,020000,13585773384,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,3,11,0.2727,3
im_motors,智己,B0I67UO70A,智己汽车(上海张江基地),祥科路298号(学林路地铁站3号口步行440米),上海市,上海市,浦东新区,310115,121.610036,31.181678,汽车销售;汽车销售;汽车销售,020000,15000943716;17821160038,智己汽车,智己,experience_store,road_address_store,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,10,42,0.2381,3
im_motors,智己,B0KB6R9LGS,智己汽车(上海南翔印象城MEGA店),陈翔公路2299号南翔印象城L1层-20(靠近地库2号入口),上海市,上海市,嘉定区,310114,121.306701,31.304584,汽车销售;汽车销售;汽车销售,020000,15800327057,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,true,parking_or_entrance,48,7,27,0.2593,2
im_motors,智己,B0J2GLBX16,智己汽车(虹桥新天地购物中心南区),申长路688号虹桥新天地购物中心南区L1层,上海市,上海市,闵行区,310112,121.314636,31.19302,汽车销售;汽车销售;汽车销售,020000,15801750448,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,12,39,0.3077,2
im_motors,智己,B0KKHH7C5G,智己汽车(复地活力城店),沪南路2229号复地活力城L1层L1050,上海市,上海市,浦东新区,310115,121.564836,31.159083,汽车销售;汽车销售;汽车销售,020000,,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,10,42,0.2381,3
im_motors,智己,B0KRJZZCR8,智己汽车西岸传媒港体验中心,龙腾大道2159号西岸传媒港B1-J-14,上海市,上海市,徐汇区,310104,121.462308,31.16065,汽车销售;汽车销售;汽车销售,020000,13166404884,智己汽车,智己,experience_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,3,10,0.3,2
im_motors,智己,B0LDJSWF9M,智己汽车上海长宁来福士体验中心,长宁路1189号长宁来福士广场东区L1层,上海市,上海市,长宁区,310105,121.415509,31.216876,汽车销售;汽车销售;汽车销售,020000,15000379010,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,3,11,0.2727,3
im_motors,智己,B0LUT562PA,智己汽车(上海闵行龙湖天街体验中心),颛桥镇剑川路1000号龙湖天街1层(近1号门),上海市,上海市,闵行区,310112,121.415175,31.026475,汽车销售;汽车销售;汽车销售,020000,13585647034;18621307780,智己汽车,智己,experience_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,12,39,0.3077,2
im_motors,智己,B0K2T7NYF7,智己汽车上海虹桥南丰城体验中心,遵义路100号虹桥南丰城南区L101,上海市,上海市,长宁区,310105,121.407057,31.206699,汽车销售;汽车销售;汽车销售,020000,15000379010,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,3,11,0.2727,3
im_motors,智己,B0K6BADBTL,智己汽车售后(川桥路店),川桥路350号,上海市,上海市,浦东新区,310115,121.60584,31.243552,汽车服务;汽车服务相关;汽车服务相关,010000,18964099073,智己汽车,智己,service_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,true,false,true,false,,48,10,42,0.2381,3
im_motors,智己,B0JG0M7X10,智己汽车上海长泰广场体验中心,金科路2889弄长泰广场1层2座(靠近哈雷路),上海市,上海市,浦东新区,310115,121.603177,31.205489,汽车销售;汽车销售;汽车销售,020000,17821881019,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,10,42,0.2381,3
im_motors,智己,B0J3GD9RFA,IM智己汽车(上海绿太阳建筑五金有限公司店),康桥东路528号,上海市,上海市,浦东新区,310115,121.610875,31.153225,汽车销售;汽车销售;汽车销售,020000,15906248758,智己汽车,智己|IM,experience_store,office_or_entity,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,true,possible_dealer_entity_or_office,48,10,42,0.2381,3
im_motors,智己,B0IKK7UTJD,智己汽车上海闵行用户中心,吴美路939号,上海市,上海市,闵行区,310112,121.382312,31.178131,汽车销售;汽车销售;汽车销售,020000,18616900131,智己汽车,智己,user_center,road_address_store,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,12,39,0.3077,2
im_motors,智己,B0KAA5CWQ9,智己汽车上海闵行颛桥用户中心,沪闵公路3388号,上海市,上海市,闵行区,310112,121.402798,31.061747,汽车销售;汽车销售;汽车销售,020000,021-62967776,智己汽车,智己,user_center,road_address_store,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,12,39,0.3077,2
im_motors,智己,B0KR05LAYW,智己汽车上海宝山高境用户中心,江杨南路1789号,上海市,上海市,宝山区,310113,121.466275,31.339414,汽车销售;汽车销售;汽车销售,020000,,智己汽车,智己,user_center,road_address_store,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,3,14,0.2143,3
im_motors,智己,B0LANSVQO9,智己汽车(百联川沙购物中心店),川沙路5398号百联川沙购物中心F1层F1-01-0035(南4门附近),上海市,上海市,浦东新区,310115,121.6983,31.185199,汽车销售;汽车销售;汽车销售,020000,,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,10,42,0.2381,3
im_motors,智己,B0LGRS9YOS,智己汽车(徐汇万科体验中心),"沪闵路9191号徐汇万科广场一层L1-18,19号智己汽车门店",上海市,上海市,徐汇区,310104,121.431757,31.157874,汽车销售;汽车销售;汽车销售,020000,18221959957,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,3,10,0.3,2
im_motors,智己,B0MG3H9D8P,智己汽车奉贤龙湖天街,金海公路3800号龙湖·上海奉贤天街1F层,上海市,上海市,奉贤区,310120,121.496954,30.914069,汽车销售;汽车销售;汽车销售,020000,13482518539,智己汽车,智己,experience_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,2,6,0.3333,2
im_motors,智己,B0LUC5V3HW,智己汽车上海周浦万达体验中心(上海周浦万达广场店),年家浜路518号周浦万达1F(107-1、107-2号铺),上海市,上海市,浦东新区,310115,121.569025,31.114325,汽车销售;汽车销售;汽车销售,020000,15021870372,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,10,42,0.2381,3
im_motors,智己,B0K2U5YDOH,智己汽车仲盛世界体验中心(仲盛世界商城店),都市路5001号仲盛世界商城F1层,上海市,上海市,闵行区,310112,121.387551,31.107024,汽车销售;汽车销售;汽车销售,020000,18616305318,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,12,39,0.3077,2
im_motors,智己,B0I3AUSTHG,智己汽车上海宝山用户中心,潘泾路459号,上海市,上海市,宝山区,310113,121.400109,31.364396,汽车销售;汽车销售;汽车销售,020000,13764713802;15000379010,智己汽车,智己,user_center,road_address_store,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,3,14,0.2143,3
im_motors,智己,B0K3DLUJPG,智己汽车上海嘉定用户中心,丰翔支路66号,上海市,上海市,嘉定区,310114,121.336072,31.306541,汽车销售;汽车销售;汽车销售,020000,18307001880,智己汽车,智己,user_center,road_address_store,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,7,27,0.2593,2
im_motors,智己,B0IKLHQQRS,智己汽车上海闵行售后维修中心(万源路),万源路2728号,上海市,上海市,闵行区,310112,121.385396,31.17858,汽车服务;汽车服务相关;汽车服务相关,010000,,智己汽车,智己,service_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,true,false,true,false,,48,12,39,0.3077,2
im_motors,智己,B0MGGS3JDH,智己汽车上海南翔印象城体验中心,陈翔公路2299号L1-20,上海市,上海市,嘉定区,310114,121.306497,31.305606,汽车销售;汽车销售;汽车销售,020000,15800327057,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,7,27,0.2593,2
im_motors,智己,B0KB4AT7H0,智己汽车上海浦东航头用户中心,沪南公路5191号-5号(下沙地铁站1号口步行210米),上海市,上海市,浦东新区,310115,121.58917,31.056399,汽车销售;汽车销售;汽车销售,020000,13817434100;15216673995,智己汽车,智己,user_center,road_address_store,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,10,42,0.2381,3
im_motors,智己,B0K35LONX8,智己汽车(上海嘉亭荟体验中心),安亭镇墨玉南路1055号嘉亭荟城市生活广场F1层,上海市,上海市,嘉定区,310114,121.161488,31.287563,汽车销售;汽车销售;汽车销售,020000,,智己汽车,智己,mall_store,auto_park,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,7,27,0.2593,2
im_motors,智己,B0L3AOZB4E,智己汽车上海浦江万达体验中心,浦江镇永跃路360号上海浦江万达广场一层,上海市,上海市,闵行区,310112,121.511375,31.026775,汽车销售;汽车销售;汽车销售,020000,18317181388,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,12,39,0.3077,2
im_motors,智己,B0LGYU6XD2,智己汽车上海闵行浦江用户中心,浦江镇联川路258号7B,上海市,上海市,闵行区,310112,121.527049,31.076435,汽车销售;汽车销售;汽车销售,020000,13472428280,智己汽车,智己,user_center,road_address_store,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,12,39,0.3077,2
im_motors,智己,B0MGKRKJO1,智己汽车中信泰富万达慢闪,马陆镇胜辛路426号中信泰富万达广场2层,上海市,上海市,嘉定区,310114,121.254971,31.330236,汽车销售;汽车销售;汽车销售,020000,17601247515,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,7,27,0.2593,2
im_motors,智己,B0J0UAYE4C,智己汽车上海青浦用户中心,北青公路9665号,上海市,上海市,青浦区,310118,121.124471,31.186547,汽车销售;汽车销售;汽车销售,020000,15301809257,智己汽车,智己,user_center,road_address_store,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,3,12,0.25,2
im_motors,智己,B0L6HZ7JGW,智己汽车上海临港万达体验中心,泥城镇鸿音路2555号万达广场一层1001,上海市,上海市,浦东新区,310115,121.814875,30.891375,汽车销售;汽车销售;汽车销售,020000,17512128291,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,10,42,0.2381,3
im_motors,智己,B0K60U1FVO,智己汽车上海奉贤用户中心,平庄西路2958号2幢B栋1层,上海市,上海市,奉贤区,310120,121.497916,30.888324,汽车销售;汽车销售;汽车销售,020000,15618595077,智己汽车,智己,user_center,road_address_store,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,2,6,0.3333,2
im_motors,智己,B0JRALX0YH,智己(上海松江印象城店),广富林路1788弄上海松江印象城L1层,上海市,上海市,松江区,310117,121.223305,31.05997,汽车销售;汽车销售;汽车销售,020000,15896220221,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,2,15,0.1333,3
im_motors,智己,B0KGSHIA0X,智己汽车上海松江用户中心,沪松路228号,上海市,上海市,松江区,310117,121.243344,31.02167,汽车销售;汽车销售;汽车销售,020000,13918100545,智己汽车,智己,user_center,road_address_store,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,2,15,0.1333,3
im_motors,智己,B0LACUCTNP,智己汽车上海金山百联体验中心,卫清西路168弄99号东方商厦金山店F1层,上海市,上海市,金山区,310116,121.347849,30.731337,汽车销售;汽车销售;汽车销售,020000,18255065331,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,1,2,0.5,1
im_motors,智己,B0LDU6A572,上海益通智行汽车销售服务有限公司,昌翔路与丰翔支路交叉口西140米,上海市,上海市,嘉定区,310114,121.335825,31.307375,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修,020000|030000,,智己汽车,,service_center,office_or_entity,[],0,0,0,amap_place_text,2026-07-08,false,true,false,true,true,possible_dealer_entity_or_office,48,7,27,0.2593,2
im_motors,智己,B0LAOHJ6C2,智己汽车(上海宝杨宝龙店),同济路669弄1宝杨宝龙广场F1层,上海市,上海市,宝山区,310113,121.482443,31.393916,汽车销售;汽车销售;汽车销售,020000,18917121969,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,3,14,0.2143,3
im_motors,智己,B0LKSLKETM,智己汽车 上海前湾印象城体验中心,联友路388号上海虹桥前湾印象城MEGAL1层L140,上海市,上海市,闵行区,310112,121.277709,31.216435,汽车销售;汽车销售;汽车销售,020000,13524353909,智己汽车,智己,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,48,12,39,0.3077,2
im_motors,智己,B0H2AC5BBA,智己汽车科技有限公司,安拓路56弄汽车创新港17号楼7单元,上海市,上海市,嘉定区,310114,121.195184,31.278757,公司企业;公司;公司,170200,,智己汽车,智己,experience_store,office_or_entity,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,true,possible_dealer_entity_or_office,48,7,27,0.2593,2
im_motors,智己,B0GK6APMU5,智己汽车上海青浦用户中心,北青公路9665号5、6幢,上海市,上海市,青浦区,310118,121.124377,31.186639,汽车维修;起亚特约维修;东风悦达起亚维修|汽车销售;起亚特约销售;东风悦达起亚销售,031802|021702,021-51190008;021-51190038,智己汽车,智己,service_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,true,false,true,false,,48,3,12,0.25,2
im_motors,智己,B0LBXDBW27,智己售后服务中心(上海浦江启隆),联航路1239号,上海市,上海市,闵行区,310112,121.525058,31.078166,汽车维修;汽车维修;汽车维修,030000,,智己汽车,智己,service_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,true,false,true,false,,48,12,39,0.3077,2
im_motors,智己,B0J3JCYD1L,普陀智己体验与交付中心,同普路与千阳路交叉口西北100米,上海市,上海市,普陀区,310107,121.368708,31.233057,金融保险服务;金融保险服务机构;金融保险机构,160000,,智己体验中心,智己,delivery_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,false,true,true,false,,48,2,10,0.2,2
im_motors,智己,B0LBL1RTEF,IM智己青浦交付中心,北青公路与新园路交叉口西100米,上海市,上海市,青浦区,310118,121.124525,31.186625,生活服务;生活服务场所;生活服务场所,070000,,智己交付中心,智己|IM,delivery_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,false,true,true,false,,48,3,12,0.25,2
nio,蔚来,B0FFJEOW7Y,蔚来中心(上海中心大厦),银城中路501号上海中心大厦一楼蔚来,上海市,上海市,浦东新区,310115,121.505308,31.233566,汽车销售;汽车销售;汽车销售,020000,13162660964,蔚来中心,蔚来,experience_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,86,15,42,0.3571,2
nio,蔚来,B0J27H4DWJ,蔚来服务中心(上海国和路),国和路800号,上海市,上海市,杨浦区,310110,121.520952,31.316626,汽车销售;汽车销售;汽车销售,020000,18621899690,蔚来中心,蔚来,service_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,true,false,true,false,,86,3,5,0.6,1
nio,蔚来,B0FFJFU29L,蔚来中心(上海兴业太古汇),石门一路180号兴业太古汇S101蔚来中心,上海市,上海市,静安区,310106,121.463158,31.227541,汽车销售;汽车销售;汽车销售,020000,13162535792,蔚来中心,蔚来,experience_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,86,4,7,0.5714,1
nio,蔚来,B0GUPSZKXV,蔚来中心(上海长泰广场),金科路2889号长泰广场6座D1-07AB,上海市,上海市,浦东新区,310115,121.601555,31.204831,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修,020000|030000,13162162089,蔚来中心,蔚来,service_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,true,false,true,false,,86,15,42,0.3571,2
nio,蔚来,B0K2SA9VAR,蔚来中心(上海荟聚),金钟路788号L01层01C19B-LB1层B1B05,上海市,上海市,长宁区,310105,121.357573,31.220934,汽车销售;汽车销售;汽车销售,020000,13162535792,蔚来中心,蔚来,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,86,4,11,0.3636,1
nio,蔚来,B0FFM1FABG,蔚来中心(上海合生汇),翔殷路1099号L1层L1-16A16BL1-17,上海市,上海市,杨浦区,310110,121.519126,31.300193,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修,020000|030000,13162819173,蔚来中心,蔚来,service_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,true,false,true,false,,86,3,5,0.6,1
nio,蔚来,B0FFGJPQ4D,蔚来服务中心(上海乐园路),乐园路198号,上海市,上海市,浦东新区,310115,121.611705,31.276416,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修,020000|030000,18116127122,蔚来中心,蔚来,service_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,true,false,true,false,,86,15,42,0.3571,2
nio,蔚来,B0FFKWX7DM,蔚来中心(上海虹桥南丰城),遵义路100号虹桥南丰城北区L110&L111&L119&L120室南区L103&L115&L116室,上海市,上海市,长宁区,310105,121.407682,31.207925,汽车销售;汽车销售;汽车销售|汽车维修;汽车维修;汽车维修,020000|030000,13162819173,蔚来中心,蔚来,service_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,true,false,true,false,,86,4,11,0.3636,1
nio,蔚来,B0IDVH6DOP,蔚来服务中心(北虹路),新泾镇北虹路1079号,上海市,上海市,长宁区,310105,121.376632,31.210824,汽车服务;汽车服务相关;汽车服务相关,010000,021-62900226,蔚来中心,蔚来,service_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,true,false,true,false,,86,4,11,0.3636,1
nio,蔚来,B0JKS7569Y,蔚来中心(上海虹桥国际机场),申达一路1号上海虹桥国际机场T2航站楼出发禁区南侧D50-35D50-41,上海市,上海市,闵行区,310112,121.328377,31.194515,汽车销售;汽车销售;汽车销售,020000,13162660964,蔚来中心,蔚来,experience_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,86,19,39,0.4872,1
nio,蔚来,B0GK3ZSZ64,蔚来服务中心(上海向阳路),向阳路与莲花南路交叉口西南280米,上海市,上海市,闵行区,310112,121.425781,31.0698,汽车服务;汽车服务相关;汽车服务相关,010000,13585502123,蔚来中心,蔚来,service_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,true,false,true,false,,86,19,39,0.4872,1
nio,蔚来,B0I2CHEDL7,蔚来中心(上海天空万科广场),崧泽大道2229弄66号L1-3940,上海市,上海市,青浦区,310118,121.252428,31.17658,汽车销售;汽车销售;汽车销售,020000,13162660964,蔚来中心,蔚来,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,86,2,12,0.1667,3
nio,蔚来,B0KDCAJBJM,蔚来体验中心(上海虹桥),中春路9998号1幢B座1层,上海市,上海市,闵行区,310112,121.330011,31.167107,汽车销售;汽车销售;汽车销售,020000,13162819173,蔚来中心,蔚来,experience_store,road_address_store,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,86,19,39,0.4872,1
nio,蔚来,B0K1HZUNEK,蔚来中心(上海真如环宇城MAX),铜川路699弄1号L层L1046-1047、1057,上海市,上海市,普陀区,310107,121.409554,31.250343,汽车销售;汽车销售;汽车销售,020000,13162162089,蔚来中心,蔚来,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,86,2,10,0.2,3
nio,蔚来,B0J2KA6Q8L,蔚来体验中心 (上海联达路),联达路290号(沈杜公路地铁站出入口步行380米),上海市,上海市,闵行区,310112,121.514582,31.06306,汽车销售;汽车销售;汽车销售,020000,13162819173,蔚来中心,蔚来,experience_store,road_address_store,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,true,parking_or_entrance,86,19,39,0.4872,1
nio,蔚来,B0I6N5HB4J,蔚来中心(上海宝杨宝龙广场),同济路669弄4号L1层M1-021,上海市,上海市,宝山区,310113,121.481239,31.396234,汽车销售;汽车销售;汽车销售,020000,13162535792,蔚来中心,蔚来,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,86,5,14,0.3571,2
nio,蔚来,B0IB1DE2BO,蔚来服务中心(上海园业路),园业路88号,上海市,上海市,嘉定区,310114,121.192507,31.310641,汽车服务;汽车服务相关;汽车服务相关,010000,021-69108085,蔚来中心,蔚来,service_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,true,false,true,false,,86,15,27,0.5556,1
nio,蔚来,B0KU375R97,蔚来体验中心(上海金桥),张杨路2757号2幢101室,上海市,上海市,浦东新区,310115,121.561693,31.244366,生活服务;生活服务场所;生活服务场所|汽车销售;汽车销售;汽车销售,070000|020000,13162535792,蔚来中心,蔚来,experience_store,road_address_store,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,86,15,42,0.3571,2
nio,蔚来,B0H09HM3I3,蔚来中心(上海松江印象城),广富林路1788弄松江印象城L123-2商铺,上海市,上海市,松江区,310117,121.222719,31.062206,汽车销售;汽车销售;汽车销售,020000,13162661990,蔚来中心,蔚来,mall_store,mall,[],0,0,0,amap_place_text,2026-07-08,true,false,false,true,false,,86,8,15,0.5333,1
nio,蔚来,B0KDHPHKTJ,蔚来体验中心(上海嘉定南翔),惠申路111号蔚来交付中心,上海市,上海市,嘉定区,310114,121.288673,31.301145,汽车销售;汽车销售;汽车销售,020000,13162661990,蔚来中心,蔚来,delivery_center,industrial_or_service_site,[],0,0,0,amap_place_text,2026-07-08,false,false,true,true,false,,86,15,27,0.5556,1
